time,mouse_movement,mouse_clicks
1146,1156.162664,2.6875
1147,843.5630703,5.1875
1148,570.8147414,7.5
1149,440.2677329,9.6875
1150,224.1833731,9.75
1151,201.0577399,9.875
1152,952.286627,7.8125
1153,2963.381393,6.75
1154,2272.143301,4.1875
1155,3585.691577,5.9375
1156,2332.375673,8.8125
1157,1400.623024,9.3125
1158,780.42936,10.5625
1159,1140.344694,7.25
1160,788.5815691,9.5
1161,551.0061993,9.5625
1162,668.4839268,7.625
1163,710.8971296,9.625
1164,647.5993219,7.75
1165,602.6870342,8.6875
1166,878.4314117,7.1875
1167,664.4072606,7.5
1168,465.2494232,9.5625
1169,258.9807768,9.6875
1170,265.2084511,7.6875
1171,616.2343277,8.75
1172,1307.931021,7.25
1173,2159.709546,5.4375
1174,1299.633879,5.5625
1175,761.2583872,6.6875
1176,829.0790669,6.1875
1177,1097.883685,5
1178,1090.886415,7.4375
1179,923.7305254,9.625
1180,2103.232635,6.6875
1181,2486.240103,4.25
1182,1365.081522,4.0625
1183,3437.185358,5.875
1184,3477.19612,3.75
1185,2000.113811,5.8125
1186,2236.714254,6.875
1187,1615.081718,4.375
1188,1002.202212,5.0625
1189,1738.247473,6.5
1190,966.2729126,5.125
1191,1098.118665,4.4375
1192,956.1839087,7.1875
1193,1075.230474,6.5
1194,1041.392756,8.125
1195,943.4372344,5
1196,878.9378244,7.4375
1197,505.1497051,6.5625
1198,1203.091777,5.1875
1199,1595.855111,4.4375
1200,1184.705094,5.1875
1201,2314.565331,5.4375
1202,1332.573669,6.625
1203,1662.426357,5.25
1204,1235.3951,8.5625
1205,910.4328141,7.1875
1206,1487.624852,4.5
1207,975.5062234,7.125
1208,776.9150349,8.5
1209,508.1103465,8.0625
1210,453.7423014,6.9375
1211,477.7929105,3.4375
1212,779.0307663,6.5625
1213,917.1007726,7.125
1214,658.7348053,6.4375
1215,438.5570178,7.125
1216,701.3040979,6.5625
1217,373.3695907,7.125
1218,363.4360137,5.4375
1219,290.8884454,6.625
1220,1510.95036,7.1875
1221,1013.400317,5.5
1222,1601.489154,2.625
1223,1057.779578,1.25
1224,840.7682796,0.5
1225,607.9993541,0.125
1226,1779.992201,0
1227,1081.866362,1
1228,710.2321609,7.5
1229,442.4903751,6.75
1230,331.6725953,8.375
1231,199.3441642,9.1875
1232,123.6057911,8.5625
1233,2379.093893,8.0625
1234,1633.258165,8.9375
1235,1044.290869,8.3125
1236,975.8101104,6
1237,547.8358001,2.875
1238,201.3291967,1.3125
1239,633.6037766,0.5
1240,536.8338894,2.125
1241,426.6237853,1
1242,489.7704881,1.5
1243,1487.559492,0.75
1244,1349.509294,0.375
1245,1376.026814,1.125
1246,958.1565053,3.5625
1247,1332.109234,3.75
1248,1451.038378,2.875
1249,1823.058274,2.4375
1250,1371.193212,4.1875
1251,1977.012614,3
1252,1517.927096,4.4375
1253,1422.479482,3.1875
1254,1022.996611,5.5625
1255,652.9983807,7.6875
1256,780.1742533,6.8125
1257,500.3931061,8.3125
1258,1046.708094,6.125
1259,1719.994244,5.9375
1260,2291.17937,2.8125
1261,3826.136949,2.3125
1262,2559.638208,1
1263,1281.255012,0.4375
1264,649.7223889,1.125
1265,700.3885177,2.5625
1266,446.4582076,6.25
1267,1693.971017,5.125
1268,2033.649249,5.5625
1269,2444.593375,3.75
1270,1767.434988,4.8125
1271,1414.832269,6.25
1272,1636.450746,7.0625
1273,1385.853126,4.4375
1274,1046.40329,4.1875
1275,903.7638787,7
1276,603.593601,6.375
1277,542.4128913,6.0625
1278,2362.062049,6
1279,1576.141403,5.9375
1280,872.9692495,6.8125
1281,705.6339633,6.3125
1282,2295.526622,4.0625
1283,1514.000316,4.9375
1284,1747.742073,5.375
1285,1341.687733,6.5625
1286,1518.125081,7.1875
1287,1143.320175,6.5625
1288,1780.706722,5.1875
1289,2134.305713,5.5
1290,1664.766193,5.625
1291,3337.597394,5.6875
1292,4737.8474,2.75
1293,2619.587788,3.3125
1294,2185.524782,3.5625
1295,1338.484064,2.6875
1296,693.0177826,5.25
1297,744.465626,3.625
1298,954.2386287,6.75
1299,654.3521547,8.3125
1300,908.3624988,9.125
1301,1253.222372,6.4375
1302,1674.433936,9.1875
1303,1289.350723,7.4375
1304,1242.444051,9.5625
1305,1140.38871,10.625
1306,1263.570661,8.25
1307,1497.416061,5.9375
1308,1032.770695,5.875
1309,689.8177639,5.75
1310,710.6352352,6.6875
1311,744.8865494,4.25
1312,1026.264839,3.0625
1313,2121.836849,5.4375
1314,2333.670843,3.625
1315,3127.970937,4.6875
1316,2692.845919,6.3125
1317,2130.06143,7.125
1318,2904.604601,7.4375
1319,1910.521405,10.6875
1320,2363.269522,7.25
1321,2071.282682,9.5
1322,1636.313338,8.625
1323,1594.995603,9.1875
1324,1987.223881,6.375
1325,1481.321086,6.125
1326,1130.925449,4.875
1327,1237.332075,4.3125
1328,1096.118957,7
1329,1522.515662,6.4375
1330,1971.061351,6.125
1331,2094.918864,7
1332,1703.910586,7.4375
1333,1297.111396,7.5625
1334,981.9600973,8.6875
1335,1348.319578,9.25
1336,917.5172253,6.5
1337,1419.016574,5.125
1338,1650.527721,5.4375
1339,1020.998708,4.5625
1340,1616.729069,4.125
1341,1081.111755,7
1342,664.9207077,8.4375
1343,403.431833,8.125
1344,328.2132875,9
1345,314.4094023,6.4375
1346,702.8689453,6.0625
1347,750.3563043,5.875
1348,1211.745749,3.8125
1349,709.2738937,6.75
1350,618.4387251,7.3125
1351,1956.591546,8.5625
1352,2915.372714,6.1875
1353,1727.108027,3.0625
1354,1588.430066,4.375
1355,1171.696926,6.0625
1356,1637.457211,7.875
1357,2068.000307,4.875
1358,1549.735562,4.4375
1359,1241.269018,7.125
1360,914.8808788,8.4375
1361,742.6779437,10.0625
1362,712.0594004,9
1363,587.3009935,9.4375
1364,453.7064826,10.5625
1365,396.7304513,9.125
1366,578.7910438,9.375
1367,583.1449443,9.5625
1368,532.3682524,9.625
1369,753.0542575,10.625
1370,1141.738826,8.1875
1371,1469.276538,5.9375
1372,1026.263074,6.8125
1373,949.3597567,7.25
1374,1050.278831,7.4375
1375,837.4930532,8.625
1376,1144.465295,10.25
1377,1202.117321,7
1378,904.7479819,8.375
1379,1081.458988,6.0625
1380,1073.813262,4.875
1381,1527.235504,4.25
1382,1740.983394,4.0625
1383,1140.975214,4.875
1384,1027.588653,7.375
1385,932.5444909,9.625
1386,944.6220364,8.75
1387,1416.253492,10.3125
1388,1874.521466,7.0625
1389,2451.396881,6.375
1390,1818.561577,7
1391,1419.027548,8.375
1392,1655.19578,5
1393,1560.385149,6.4375
1394,2181.131686,7.125
1395,2122.950469,7.4375
1396,2310.428074,7.5625
1397,1851.091273,7.75
1398,1343.61586,6.75
1399,1153.202302,6.25
1400,1065.719938,7
1401,792.0657571,8.375
1402,626.3609724,9.0625
1403,2176.879619,6.4375
1404,1851.423965,5.125
1405,1119.043769,3.4375
1406,615.8428346,1.5625
1407,1723.447398,0.625
1408,1981.716636,0.25
1409,1621.387749,1.0625
1410,1448.76619,1.5
1411,951.0877256,0.75
1412,476.7184329,3.375
1413,368.2244109,2.6875
1414,1071.21508,2.3125
1415,2896.078531,5.125
1416,2240.922724,4.5625
1417,2327.703331,8.1875
1418,1265.441328,4.0625
1419,1071.126286,2
1420,522.8257635,0.875
1421,448.1617132,0.375
1422,377.4226567,0
1423,534.2048079,0
1424,529.126108,0
1425,486.4408878,4
1426,2265.308987,4
1427,1839.847593,4
1428,2404.332213,4
1429,2161.068605,2
1430,1238.826874,5.875
1431,1175.877708,3.875
1432,1163.988507,6.875
1433,1152.303385,5.375
1434,757.6242885,8.6875
1435,591.2909411,10.1875
1436,742.8464025,10.0625
1437,916.6041232,7.875
1438,852.0087036,5.875
1439,1158.078857,7.75
1440,1480.556457,5.6875
1441,1111.300271,3.6875
1442,3835.986982,1.75
1443,4304.138566,1.8125
1444,4188.79336,1.75
1445,3201.773021,2.8125
1446,2195.886824,5.375
1447,1515.293853,5.6875
1448,1265.539837,8.8125
1449,1256.037317,7.375
1450,2384.676763,7.625
1451,1272.853338,4.6875
1452,1004.379958,4.25
1453,1300.497892,3.9375
1454,1411.358737,4.875
1455,1074.59273,4.3125
1456,793.0575079,6.125
1457,634.2555419,7
1458,877.6719815,4.4375
1459,1356.310496,3.125
1460,2042.196159,3.5
1461,1877.244878,3.625
1462,1453.875472,2.6875
1463,2298.906116,1.3125
1464,2203.736403,1.625
1465,1375.309436,0.75
1466,913.3742977,0.3125
1467,614.3340863,0.125
1468,645.2562744,0.0625
1469,1132.417774,1
1470,1249.116308,0.5
1471,982.0629219,1.25
1472,495.4226232,1.625
1473,1369.186325,2.8125
1474,2369.133349,4.375
1475,1764.17996,6.1875
1476,2473.141399,4.0625
1477,1629.830707,4
1478,1137.575817,1.9375
1479,1583.584096,0.875
1480,1052.207299,0.3125
1481,543.0975223,0.125
1482,370.3208556,0
1483,299.1123992,0
1484,303.9425663,0
1485,176.0745626,0
1486,85.94131041,0
1487,39.49968434,0
1488,15.83915043,0
1489,910.8964739,0
1490,1140.371583,1
1491,943.6506315,1.5
1492,704.5532378,3.75
1493,463.5903274,6.875
1494,384.849611,5.4375
1495,591.3367062,4.6875
1496,763.1950184,4.3125
1497,639.8867314,5.0625
1498,437.4195072,7.375
1499,223.0392584,7.625
1500,773.7218238,7.75
1501,981.9487355,8.8125
1502,1580.668477,4.3125
1503,2607.368309,3
1504,2412.391234,2.375
1505,1369.795832,6.0625
1506,1117.498171,7.875
1507,1672.98629,5.9375
1508,1374.90145,5.9375
1509,1335.665213,5.9375
1510,1486.462882,4.8125
1511,1926.823998,7.25
1512,1301.453324,5.5625
1513,859.4115921,5.6875
1514,1245.320375,5.75
1515,1134.434318,5.8125
1516,1659.522878,7.75
1517,1128.937918,7.8125
1518,2361.542559,5.8125
1519,2066.271564,6.8125
1520,1092.166187,8.3125
1521,1750.787922,8
1522,1419.07417,9.875
1523,994.4740344,11.875
1524,1761.75101,8.8125
1525,1536.616658,7.25
1526,1369.621116,8.5
1527,1265.080194,7.0625
1528,814.1450523,6.3125
1529,1053.308643,9.0625
1530,1184.11916,7.4375
1531,1471.810172,6.5625
1532,776.0596628,8.1875
1533,902.6746094,6
1534,1708.346203,6.8125
1535,2130.998528,4.3125
1536,2413.400636,6.0625
1537,2375.43055,4.875
1538,2591.571571,5.375
1539,2442.325066,8.5625
1540,2483.180456,6.25
1541,2268.99891,5
1542,1871.612834,5.4375
1543,3768.81988,4.625
1544,2757.660618,5.125
1545,2020.94391,7.5
1546,2261.064458,7.6875
1547,2040.052027,5.75
1548,1265.249283,6.8125
1549,735.8441988,8.3125
1550,1188.955759,8
1551,1577.632857,6.875
1552,1313.567963,6.375
1553,1561.538408,6.0625
1554,1120.104585,6.875
1555,1225.757371,7.3125
1556,1252.932706,5.5625
1557,1340.804008,6.6875
1558,1076.206774,7.25
1559,1216.677217,6.5
1560,1238.890235,7.125
1561,772.7863248,6.5
1562,1352.348187,6.125
1563,971.3850988,2.9375
1564,502.8085711,6.375
1565,1911.914597,3.0625
1566,1093.45995,1.4375
1567,709.2141567,0.625
1568,1007.209095,0.3125
1569,865.5041192,2
1570,381.2242202,2
1571,875.2172587,1
1572,2266.952126,0.5
1573,1164.194915,0.25
1574,609.4071991,0.0625
1575,305.6723496,0
1576,1108.846475,0
1577,804.9014484,0
1578,543.5344967,0
1579,357.3500291,0
1580,1705.22396,0
1581,935.4059298,0
1582,934.1386307,0
1583,797.673253,0
1584,1653.771686,0
1585,1379.159354,0
1586,1770.631798,0
1587,2489.397827,1
1588,4514.930052,0.5
1589,9985.173112,0.25
1590,5330.61677,0.125
1591,2891.834655,0.0625
1592,1639.93766,0
1593,1262.4173,0
1594,598.2727231,0
1595,527.2080186,0
1596,607.5201372,0
1597,389.6012003,0
1598,1030.788892,0
1599,638.4661402,2
1600,1210.755073,1
1601,619.7900548,0.5
1602,641.0644644,0.25
1603,520.5334969,0.125
1604,371.7722409,0
1605,228.578288,0
1606,846.7245905,1
1607,1835.724936,1.5
1608,2175.156296,4.75
1609,1216.164348,5.375
1610,865.7473305,2.6875
1611,409.960239,1.3125
1612,222.4257883,0.625
1613,382.357616,0.1875
1614,474.5251251,0
1615,1025.152268,1
1616,864.0408843,1.5
1617,692.8904661,1.75
1618,1816.902359,5.875
1619,912.4675079,2.9375
1620,1148.452266,1.4375
1621,874.8165238,1.6875
1622,1167.458043,1.8125
1623,1160.19238,1.75
1624,952.9614026,4.875
1625,695.9257082,6.4375
1626,1160.075505,4.1875
1627,668.0907114,3.0625
1628,1001.143414,4.5
1629,1306.300248,4.125
1630,1212.843298,7.9375
1631,697.2241391,9.9375
1632,1294.384404,5.9375
1633,761.7402088,9.875
1634,912.4431765,4.875
1635,564.2229128,4.25
1636,480.6844948,1.9375
1637,462.6366793,0.9375
1638,451.0861549,4.25
1639,609.4414831,5.125
1640,733.4773735,3.5
1641,560.8327856,6.75
1642,675.0743878,7.375
1643,464.1841934,10.5625
1644,735.1940312,9.1875
1645,503.8035117,7.5625
1646,827.1289719,8.625
1647,672.7429521,8.1875
1648,792.8270069,8.875
1649,1014.325199,8.3125
1650,987.4415506,7.0625
1651,758.7123047,7.375
1652,995.8758309,6.5625
1653,940.5540247,4.125
1654,2660.850073,4.9375
1655,2253.81857,2.375
1656,2738.74245,3.0625
1657,1920.30652,4.4375
1658,1290.927689,6.1875
1659,1450.230193,6
1660,1058.346334,6
1661,895.6239363,5.9375
1662,854.8890955,6.875
1663,826.9098326,7.3125
1664,1043.413623,5.5625
1665,955.780908,9.6875
1666,2417.153322,6.75
1667,2065.618399,7.25
1668,1412.385015,6.5
1669,1494.672037,6.1875
1670,1353.357025,6.875
1671,1423.403614,4.375
1672,922.0246466,6.0625
1673,1259.040751,4.9375
1674,1212.970698,6.375
1675,1801.222602,7.0625
1676,1680.267183,6.5
1677,1514.513976,8.125
1678,936.3192243,6
1679,1830.670127,2.875
1680,2440.813235,2.3125
1681,2429.781693,1.0625
1682,1324.726642,0.375
1683,1065.984741,0.125
1684,934.6350153,0.0625
1685,1274.535273,0
1686,1384.699629,1
1687,737.0800498,0.5
1688,367.727262,0.25
1689,220.2057853,0.125
1690,384.8383633,0.0625
1691,393.9324982,0
1692,505.9187168,0
1693,640.9989281,0
1694,644.7247435,0
1695,697.5509063,0
1696,628.3720959,0
1697,402.72624,0
1698,765.2328577,1
1699,658.3197691,1.5
1700,526.2698114,0.75
1701,1213.046443,0.375
1702,1043.696774,1.1875
1703,819.753262,0.5625
1704,517.1853828,0.25
1705,413.5898854,0.125
1706,724.6665289,0.0625
1707,794.2017556,0
1708,404.05727,0
1709,246.8102661,0
1710,227.0140974,0
1711,533.1618105,0
1712,495.9766129,0
1713,374.5269132,0
1714,263.9931531,0
1715,304.9858262,0
1716,290.2284817,0
1717,155.9246568,0
1718,73.99156294,0
1719,34.55069895,0
1720,204.3090399,1
1721,1022.938684,3.5
1722,1226.377255,2.75
1723,1281.501138,4.375
1724,1531.553627,3.1875
1725,1494.466116,4.5625
1726,1029.256919,2.1875
1727,767.8012554,6.0625
1728,500.1799098,6.9375
1729,871.5324466,8.4375
1730,1654.677657,6.125
1731,1083.649339,8.0625
1732,905.0666846,5.875
1733,876.0359984,6.8125
1734,1670.080817,4.25
1735,1747.508364,4.0625
1736,2630.818464,5.875
1737,2947.594083,4.875
1738,2529.054385,3.3125
1739,1471.277252,4.625
1740,1545.764517,5.25
1741,1024.395165,6.5
1742,1339.289098,8.1875
1743,1361.2602,8.0625
1744,894.4370619,9.9375
1745,963.3923746,8.875
1746,1797.188119,5.3125
1747,1313.842508,6.5
1748,990.1788365,5.125
1749,1685.248028,2.375
1750,2217.416475,5.0625
1751,1504.659313,4.5
1752,1146.28776,4.125
1753,648.963112,5
1754,327.5580811,2.5
1755,2733.872284,1.125
1756,1546.54635,0.5
1757,777.5296598,0.1875
1758,386.0479065,0
1759,191.7587882,0
1760,14.20485616,0
1761,1.0625,0
1762,0,0
1763,0,0
1764,438.0807332,0
1765,422.6612109,0
1766,344.0093721,0
1767,868.364607,1
1768,1066.994589,0.5
1769,1050.991694,0.25
1770,925.2853923,0.125
1771,842.1379367,0.0625
1772,544.8214873,0
1773,307.8780004,0
1774,150.339487,0
1775,219.02672,1
1776,853.1579256,0.5
1777,3003.049208,0.25
1778,3213.331272,1.125
1779,4194.229046,2.5625
1780,2422.162428,5.25
1781,2489.882807,4.625
1782,1949.737362,6.3125
1783,1112.779564,6.125
1784,2842.380228,6
1785,2077.78446,2.875
1786,1389.862555,1.375
1787,3830.581271,2.5625
1788,3416.096926,2.1875
1789,1763.226083,5
1790,963.2281053,4.5
1791,469.3743402,2.25
1792,135.9310641,1.0625
1793,20.87836399,0.5
1794,6.403490258,0.125
1795,0,0
1796,390.6741408,0
1797,2131.987725,1
1798,1796.218796,0.5
1799,1445.548649,0.25
1800,2015.261248,0.125
1801,1275.795977,0.0625
1802,1860.134616,0
1803,986.3899145,1
1804,1269.298028,0.5
1805,1091.641233,1.25
1806,3062.779399,0.625
1807,1956.747766,0.3125
1808,3413.202457,0.125
1809,3476.098562,0.0625
1810,2912.311111,0
1811,4501.664332,0
1812,2607.180247,0
1813,2056.062712,0
1814,1197.996187,1
1815,2524.116506,0.5
1816,1338.626211,2.25
1817,1149.722983,1.125
1818,646.4518267,2.5625
1819,2705.030934,2.25
1820,2211.584527,2.125
1821,2772.621506,1
1822,6695.419081,0.5
1823,4545.941133,0.1875
1824,2258.732634,1.0625
1825,1170.846741,0.5
1826,811.7070848,0.25
1827,343.3629331,1.125
1828,549.2629942,0.5625
1829,314.1577665,2.25
1830,653.4725474,1.125
1831,559.4516625,1.5625
1832,382.5719523,1.75
1833,241.556071,2.875
1834,202.8980549,1.375
1835,311.5459904,0.6875
1836,176.2286254,0.3125
1837,84.79890706,1.125
1838,251.2922266,1.5
1839,474.6079616,1.75
1840,234.2515476,1.875
1841,2588.726492,0.9375
1842,4667.789258,0.4375
1843,3275.908791,0.1875
1844,1630.967879,1.0625
1845,3089.740518,0.5
1846,2024.807044,1.25
1847,3556.554324,0.625
1848,1787.047506,1.3125
1849,981.0556074,1.625
1850,457.69602,1.8125
1851,524.3242923,0.875
1852,303.4626252,0.4375
1853,374.4807609,0.1875
1854,587.7196323,0.0625
1855,624.804965,0
1856,308.6247065,0
1857,150.4342422,0
1858,68.21868696,0
1859,353.0041702,0
1860,506.9796151,0
1861,310.7875889,0
1862,1517.57861,1
1863,2372.362376,0.5
1864,3582.624229,1.25
1865,2599.059206,0.625
1866,1298.733188,1.3125
1867,1746.59238,0.625
1868,829.8720316,0.3125
1869,343.7234448,1.125
1870,346.535019,0.5625
1871,1343.52518,0.25
1872,1492.599736,0.125
1873,1362.394175,0.0625
1874,1880.76585,1
1875,1817.033952,1.5
1876,891.9454474,0.75
1877,440.6226963,0.375
1878,796.9092722,0.1875
1879,2043.101902,0.0625
1880,1578.098883,1
1881,3214.91201,0.5
1882,3368.041842,0.25
1883,1872.079134,1.125
1884,2094.008235,0.5625
1885,1251.904004,1.25
1886,550.1242654,0.625
1887,1009.036057,0.3125
1888,1772.885017,1.125
1889,1672.695011,0.5625
1890,1977.42321,1.25
1891,2087.181915,1.625
1892,1417.167115,0.8125
1893,928.523574,1.375
1894,597.8229413,0.6875
1895,612.4613377,0.3125
1896,614.7080821,0.125
1897,1310.109432,1.0625
1898,996.3883992,0.5
1899,574.3577818,1.25
1900,1027.438793,0.625
1901,693.4845088,0.3125
1902,652.7883341,1.125
1903,326.4737997,0.5625
1904,184.5296352,0.25
1905,68.79045896,0.125
1906,28.44279959,0.0625
1907,3.666053391,0
1908,19.4892767,0
1909,65.82842712,0
1910,33.91421356,0
1911,16.95710678,0
1912,8.478553391,0
1913,69.63419402,0
1914,200.5909851,0
1915,100.2642426,0
1916,70.54633485,0
1917,119.9300217,0
1918,114.9038415,0
1919,57.21599026,0
1920,44.60799513,0
1921,21.66605339,0
1922,23.1875,0
1923,15.8125,0
1924,11.75,0
1925,58.86028137,0
1926,112.5722763,0
1927,73.81738816,0
1928,60.72119408,0
1929,30.23559704,0
1930,13.44638348,0
1931,4.125,0
1932,1.5,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
